,Unnamed: 0,ticker,dy,p_l,p_vp,p_ebita,p_ebit,p_sr,p_ativo,p_capitlgiro,p_ativocirculante,ev_ebitda,ev_ebit,lpa,vpa,peg_Ratio,dividaliquida_patrimonioliquido,dividaliquida_ebitda,dividaliquida_ebit,patrimonio_ativo,passivo_ativo,liquidezcorrente,margembruta,margemebitda,margemebit,margemliquida,roe,roa,roic,giro_ativos,receitas_cagr5,lucros_cagr5,resultado
4615,4615,EALT4_2021,5.25,4.71,0.91,2.98,3.84,0.44,0.35,5.24,0.6,5.65,7.29,1.61,8.34,0.0,0.57,1.85,2.39,0.38,0.62,1.19,23.96,14.86,11.51,9.39,19.34,7.39,12.49,0.79,26.85,0.0,5.136761133603239
4616,4616,EALT4_2022,18.75,4.07,0.7,1.99,2.57,0.31,0.29,112.58,0.45,3.78,4.9,1.64,9.56,0.0,0.53,1.5,1.94,0.42,0.58,0.99,22.67,15.4,11.9,7.52,17.2,7.21,15.27,0.96,23.92,3.84,7.025600000000001
4617,4617,EALT4_2023,2.53,6.21,0.91,2.93,4.08,0.44,0.38,19.78,0.61,4.57,6.36,1.5,10.28,0.28,0.49,1.58,2.19,0.42,0.58,1.05,22.37,14.99,10.77,7.08,14.61,6.15,13.65,0.87,23.92,1.96,7.871290322580645
4628,4628,BRFS3_2019,0.0,96.1,3.62,8.08,9.69,0.86,0.69,16.61,1.07,12.02,14.41,0.37,9.72,0.0,1.77,3.94,4.73,0.19,0.8,1.13,24.15,10.58,8.83,0.89,3.77,0.71,10.56,0.8,2.89,33.13,33.04666666666667
4629,4629,BRFS3_2020,0.0,12.94,2.09,4.1,6.29,0.45,0.36,2.4,0.67,7.43,11.39,1.7,10.57,0.0,1.69,3.33,5.1,0.17,0.82,1.48,24.0,11.06,7.21,3.51,16.11,2.79,8.34,0.79,4.16,14.96,22.208674698795182
4630,4630,BRFS3_2021,0.0,43.62,2.16,3.94,6.08,0.38,0.33,3.65,0.62,7.72,11.92,0.52,10.42,0.0,2.08,3.78,5.84,0.15,0.84,1.24,20.05,9.61,6.23,0.87,4.96,0.75,7.17,0.86,7.46,0.0,23.80582995951417
4631,4631,BRFS3_2022,0.0,2.83,0.8,5.64,65.76,0.17,0.15,2.13,0.29,15.05,175.59,2.93,10.41,0.0,1.33,9.41,109.82,0.19,0.8,1.19,15.12,2.96,0.25,5.88,28.1,5.47,1.19,0.93,13.7,0.0,15.1486
4632,4632,BRFS3_2023,0.0,6.29,1.65,16.39,57.89,0.43,0.39,3.66,0.76,24.09,85.1,2.19,8.39,0.04,0.77,7.7,27.2,0.24,0.75,1.29,14.97,2.63,0.74,6.84,26.15,6.23,1.23,0.91,13.7,0.0,9.173145161290323
4636,4636,BMOB3_2021,0.0,18.38,1.34,11.69,16.31,2.83,0.96,2.5,2.55,7.36,10.27,0.83,11.33,0.0,0.5,4.33,6.04,0.71,0.29,2.58,37.2,24.23,17.36,15.41,7.32,5.21,5.01,0.34,0.0,0.0,18.07714932126697
4637,4637,BMOB3_2022,1.41,15.2,1.23,8.22,13.18,0.88,0.96,2.1,2.77,4.56,7.31,0.94,11.64,0.0,0.55,3.66,5.87,0.78,0.22,3.4,21.48,10.72,6.69,5.8,8.08,6.34,4.54,1.09,0.0,0.0,13.469719999999999
4638,4638,BMOB3_2023,1.6,17.77,1.13,7.98,12.43,0.93,0.87,1.87,2.61,4.47,6.96,0.79,12.41,0.82,0.5,3.51,5.46,0.78,0.22,3.35,24.0,11.68,7.5,5.24,6.35,4.92,4.52,0.94,0.0,0.0,12.98165322580645
4644,4644,VAMO3_2021,1.64,29.09,4.43,11.15,15.53,4.15,1.15,3.18,2.2,13.31,18.53,0.41,2.7,0.0,0.86,2.16,3.0,0.26,0.74,4.09,36.59,37.18,26.69,14.25,15.24,3.95,6.6,0.28,571.04,523.4,12.104628820960698
4645,4645,VAMO3_2022,2.07,19.38,3.56,6.7,8.04,2.64,0.78,95.51,1.04,9.68,11.62,0.65,3.55,0.0,1.58,2.98,3.58,0.22,0.78,0.97,42.59,39.34,32.79,13.61,18.37,4.01,13.48,0.29,64.03,52.64,12.59476
4646,4646,VAMO3_2023,3.34,17.22,2.28,4.32,5.38,1.85,0.58,3.92,0.82,7.72,9.61,0.58,4.42,0.81,1.79,3.4,4.23,0.25,0.75,2.03,44.4,42.73,34.31,10.72,13.24,3.36,13.27,0.31,64.03,51.58,11.39375
4658,4658,VIVT3_2019,6.86,16.58,1.18,4.57,11.49,1.87,0.77,90.87,0.93,5.7,14.33,2.96,41.67,0.0,0.15,0.58,1.45,0.65,0.35,1.05,49.94,40.96,16.3,11.3,7.1,4.62,6.91,0.41,4.81,0.26,35.06722222222223
4659,4659,VIVT3_2020,7.34,16.48,1.13,4.42,11.95,1.82,0.72,66.31,0.88,0.0,0.0,2.82,41.13,0.0,0.11,0.42,1.14,0.64,0.36,1.07,47.38,41.29,15.26,11.06,6.86,4.39,6.45,0.4,1.37,6.88,40.353815261044176
4660,4660,VIVT3_2021,7.19,13.06,1.17,4.29,11.5,1.85,0.7,58.24,0.86,0.0,0.0,3.69,41.35,0.0,0.15,0.55,1.48,0.6,0.39,0.94,43.72,43.17,16.09,14.17,8.92,5.39,7.84,0.38,0.71,8.84,38.98497975708502
4661,4661,VIVT3_2022,7.97,15.74,0.94,3.34,9.75,1.34,0.54,13.16,0.63,0.0,0.0,2.44,40.79,0.0,0.25,0.88,2.58,0.57,0.43,0.78,42.9,40.14,13.73,8.5,5.97,3.43,6.64,0.4,2.14,2.38,43.53283999999999
4662,4662,VIVT3_2023,3.85,18.13,1.27,0.0,11.81,1.74,0.74,53.77,0.88,0.0,13.57,2.95,41.92,1.66,0.19,0.0,1.76,0.58,0.42,0.92,42.85,0.0,14.76,9.61,7.03,4.06,7.74,0.42,2.14,1.12,42.070362903225806
4673,4673,IDVL3_2019,0.0,3.32,0.15,1.52,1.32,0.54,0.02,0.13,0.05,1.56,1.35,1.17,25.2,0.0,0.0,0.0,0.0,0.13,0.83,0.02,48.39,35.76,41.12,16.35,4.6,0.58,0.0,0.04,32.17,0.0,3.8357823129251702
4674,4674,IDVL3_2020,0.0,0.99,0.93,0.0,3.81,1.53,0.06,0.48,0.13,0.0,3.84,2.18,2.31,0.0,0.0,0.0,0.0,0.06,0.94,1.26,18.91,0.0,40.19,154.6,94.38,5.67,0.0,0.04,32.17,0.0,2.567590361445783
4687,4687,ABEV3_2019,2.63,24.93,4.79,14.17,18.29,5.58,2.89,112.5,3.96,13.74,17.74,0.75,3.9,0.0,0.14,0.43,0.55,0.6,0.39,1.1,58.79,39.41,30.52,22.4,19.22,11.58,23.31,0.52,6.67,0.48,15.256212121212121
4688,4688,ABEV3_2020,2.64,21.64,3.34,11.67,15.46,4.22,1.97,132.06,2.74,11.01,14.58,0.72,4.69,0.0,0.19,0.66,0.88,0.59,0.4,1.06,53.64,36.14,27.29,19.49,15.42,9.09,17.72,0.47,4.56,1.74,12.04128514056225
4689,4689,ABEV3_2021,4.41,19.16,2.94,10.86,14.31,3.33,1.75,0.0,2.43,10.17,13.4,0.8,5.25,0.0,0.19,0.69,0.91,0.6,0.39,0.99,51.05,30.69,23.29,17.39,15.33,9.14,18.74,0.53,9.82,0.2,14.375465587044534
4690,4690,ABEV3_2022,5.25,15.82,2.79,9.68,12.95,2.87,1.66,83.96,2.28,9.19,12.29,0.92,5.2,0.0,0.14,0.49,0.66,0.59,0.4,0.93,49.29,29.63,22.15,18.14,17.64,10.48,19.52,0.58,10.72,14.74,13.60392
4691,4691,ABEV3_2023,5.32,14.34,2.4,8.6,11.61,2.62,1.57,58.35,2.16,8.04,10.87,0.96,5.73,0.95,0.15,0.55,0.75,0.65,0.34,1.11,50.3,30.52,22.59,18.29,16.71,10.94,18.63,0.6,10.72,15.72,13.447862903225808
4703,4703,TELB4_2019,0.0,6.07,0.88,20.78,11.73,7.06,0.34,1.53,0.46,53.16,30.02,4.79,33.2,0.0,0.35,8.32,4.7,0.38,0.62,5.04,104.6,33.98,60.17,116.29,14.42,5.53,6.4,0.05,6.86,0.0,31.590512820512817
4704,4704,TELB4_2020,0.0,19.73,1.35,14.29,29.21,7.85,0.49,2.06,0.72,28.83,58.97,1.57,22.89,0.0,0.45,4.74,9.7,0.37,0.63,4.37,71.84,54.98,26.88,39.81,6.84,2.5,3.93,0.06,42.7,0.0,28.407710843373497
4705,4705,TELB4_2021,0.0,7.76,0.69,5.08,14.7,3.44,0.24,0.87,0.37,8.12,23.48,1.87,21.08,0.0,0.62,4.58,13.24,0.35,0.65,4.5,80.49,67.8,23.43,44.4,8.86,3.09,4.08,0.07,38.5,0.0,25.339068825910932
4706,4706,TELB4_2022,0.0,6.87,0.53,4.16,23.24,2.52,0.22,0.73,0.35,1.23,6.87,1.48,19.26,0.0,0.61,4.84,27.08,0.41,0.59,4.75,53.9,60.62,10.84,36.72,7.68,3.16,2.08,0.09,36.54,0.0,12.695120967741936
4707,4707,TELB4_2023,0.0,16.69,0.71,4.81,72.91,2.85,0.28,0.88,0.47,0.74,11.23,0.79,18.37,0.3,0.71,4.8,72.79,0.39,0.61,4.96,49.89,59.27,3.91,17.09,4.28,1.68,0.91,0.1,36.54,0.0,12.03841463414634
4719,4719,PCAR4_2019,1.01,29.61,2.14,6.07,12.01,0.41,0.4,7.21,0.61,7.72,15.27,2.96,41.0,0.0,0.57,1.62,3.2,0.19,0.77,0.86,21.51,6.81,3.44,1.39,7.22,1.36,6.11,0.98,2.84,8.13,87.1359090909091
4720,4720,PCAR4_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,51.03,0.0,0.03,0.07,0.17,0.26,0.68,0.95,26.83,12.25,5.13,4.25,15.91,4.09,7.58,0.96,6.62,52.41,86.10875
4725,4725,VVEO3_2021,1.32,13.66,2.51,9.14,10.97,0.87,0.78,2.19,2.34,9.01,10.81,1.38,7.52,0.0,0.04,0.13,0.16,0.31,0.69,2.16,17.65,9.5,7.92,6.35,18.37,5.73,11.19,0.9,0.0,0.0,21.560606060606062
4726,4726,VVEO3_2022,2.69,17.77,2.02,6.69,8.99,0.53,0.48,1.91,1.18,8.6,11.55,0.91,7.97,0.0,0.58,1.91,2.56,0.24,0.76,1.75,15.97,7.89,5.87,2.97,11.39,2.72,8.23,0.91,0.0,0.0,16.30284
4727,4727,VVEO3_2023,0.0,27.82,1.44,5.02,6.93,0.42,0.45,1.48,1.12,6.83,9.43,0.5,9.69,0.67,0.52,1.81,2.5,0.31,0.69,2.04,15.9,8.31,6.01,1.5,5.17,1.62,9.84,1.08,0.0,0.0,17.26350806451613
4739,4739,TKNO4_2019,0.0,6.43,0.57,0.0,6.77,0.72,0.47,1.52,1.52,0.0,1.93,5.46,61.19,0.0,0.13,1.32,1.99,0.79,0.21,3.17,20.5,12.4,8.19,6.29,5.16,4.1,2.96,0.65,1.69,14.9,30.64428571428571
4740,4740,TKNO4_2020,4.24,10.4,0.7,5.35,5.4,0.73,0.55,1.35,1.28,0.0,0.0,4.34,64.6,0.0,0.21,1.59,1.61,0.79,0.21,3.59,26.63,13.65,13.52,7.02,6.72,5.32,8.94,0.76,8.49,0.0,36.724375
4741,4741,TKNO4_2021,5.19,3.08,0.86,2.61,2.63,0.68,0.6,1.69,1.54,0.0,0.0,22.41,80.6,0.0,0.11,0.33,0.33,0.71,0.29,2.43,28.6,26.14,25.9,22.14,27.81,19.63,24.73,0.89,21.95,0.0,47.99948275862069
4742,4742,TKNO4_2022,10.06,5.01,0.72,3.97,3.68,0.62,0.56,1.49,1.28,0.0,0.0,12.98,89.81,0.0,0.13,0.72,0.67,0.77,0.23,2.99,22.51,15.67,16.92,12.42,14.45,11.14,15.95,0.9,19.94,0.0,65.7175
4743,4743,TKNO4_2023,5.17,6.7,0.64,5.18,4.75,0.69,0.51,1.34,1.13,4.26,3.9,9.1,95.24,0.14,0.16,1.32,1.21,0.79,0.21,3.23,21.8,13.32,14.53,10.3,9.55,7.56,11.32,0.73,19.94,0.0,60.547714285714285
4755,4755,RADL3_2019,0.57,47.76,9.16,17.08,32.98,2.1,3.01,21.99,5.68,17.46,33.72,2.34,12.18,0.0,0.21,0.38,0.74,0.33,0.67,1.41,29.59,12.29,6.37,4.4,19.19,6.3,21.41,1.43,18.9,28.39,16.025656565656565
4756,4756,RADL3_2020,1.64,85.39,9.48,19.76,45.16,2.06,2.99,18.64,6.08,20.13,46.0,0.29,2.64,0.0,0.18,0.37,0.84,0.32,0.68,1.46,29.36,10.43,4.56,2.41,11.1,3.5,13.08,1.45,17.66,7.32,21.53839357429719
4757,4757,RADL3_2021,0.91,53.38,8.58,14.9,29.38,1.66,2.72,22.02,5.69,15.33,30.22,0.46,2.83,0.0,0.25,0.43,0.84,0.32,0.68,1.31,29.87,11.16,5.66,3.12,16.07,5.09,18.37,1.63,16.47,10.93,23.413684210526316
4758,4758,RADL3_2022,1.07,39.34,7.34,11.68,21.3,1.35,2.28,12.21,5.15,12.24,22.33,0.6,3.23,0.0,0.35,0.56,1.02,0.31,0.69,1.5,30.31,11.54,6.33,3.43,18.65,5.8,21.51,1.69,17.08,14.27,20.907439999999998
4759,4759,RADL3_2023,0.33,46.8,8.83,13.48,24.46,1.54,2.61,13.95,6.26,14.15,25.67,0.63,3.33,2.08,0.43,0.66,1.2,0.3,0.7,1.47,29.98,11.39,6.28,3.28,18.86,5.57,21.88,1.7,17.08,16.12,26.11056451612903
4784,4784,BEES4_2019,4.46,9.94,1.33,0.0,8.48,1.02,0.09,0.52,0.19,0.0,8.05,0.68,5.09,0.0,0.0,0.0,0.0,0.07,0.93,0.1,40.99,0.0,12.01,10.24,13.54,0.9,0.0,0.09,3.69,8.54,4.830858585858586
4785,4785,BEES4_2020,3.53,8.58,1.11,0.0,5.73,1.23,0.06,0.91,0.07,0.0,5.33,0.7,5.43,0.0,0.0,0.0,0.0,0.06,0.95,0.0,56.19,0.0,21.5,14.36,13.15,0.73,0.0,0.05,7.16,7.23,5.202248995983935
4786,4786,BEES4_2021,5.94,7.89,0.99,0.0,5.31,0.83,0.05,0.33,0.06,0.0,4.7,0.73,5.8,0.0,0.0,0.0,0.0,0.05,0.95,0.0,45.64,0.0,15.6,10.49,12.57,0.68,0.0,0.06,5.39,9.6,5.2144534412955466
4787,4787,BEES4_2022,9.02,5.94,1.03,0.0,4.03,0.43,0.06,0.46,0.06,0.0,3.59,1.09,6.31,0.0,0.0,0.0,0.0,0.05,0.95,0.0,26.05,0.0,10.64,7.23,17.36,0.94,0.0,0.13,12.53,15.62,5.2054800000000006
4788,4788,BEES4_2023,5.43,9.27,1.51,0.0,6.64,0.62,0.08,1.0,0.08,0.0,6.37,1.09,6.67,7.79,0.0,0.0,0.0,0.05,0.95,0.0,27.82,0.0,9.27,6.64,16.33,0.83,0.0,0.12,12.53,15.49,8.645443548387098
4799,4799,MOAR3_2019,7.2,20.8,1.95,38.47,39.17,0.0,1.22,5.26,1.9,34.39,35.02,8.17,87.17,0.0,0.21,4.08,4.16,0.63,0.37,2.84,82.09,0.0,0.0,0.0,9.38,5.87,1.83,0.0,25.48,11.49,120.12583333333333
4800,4800,MOAR3_2020,2.65,294.96,2.83,95.73,92.7,25.34,1.67,5.0,2.96,87.46,84.7,0.76,79.41,0.0,0.24,8.26,8.0,0.59,0.41,4.27,1.66,26.47,27.33,8.59,0.96,0.57,7.67,0.07,94.65,0.0,132.263007518797
4801,4801,MOAR3_2021,11.16,8.18,5.24,9.5,9.51,0.0,2.24,7.71,3.74,9.78,9.8,48.27,75.36,0.0,0.16,0.28,0.29,0.43,0.57,3.69,14.31,0.0,0.0,0.0,64.06,27.42,25.46,0.0,16.12,22.87,269.6081909547739
4802,4802,MOAR3_2022,2.65,25.35,5.74,18.44,18.45,0.0,2.59,9.3,4.48,18.67,18.68,18.84,83.19,0.0,0.07,0.0,0.23,0.45,0.55,2.94,0.0,0.0,0.0,0.0,22.64,10.22,14.21,0.0,0.0,10.33,409.78523809523807
4803,4803,MOAR3_2023,0.61,5.53,3.21,0.0,4.19,0.0,1.51,3.86,3.24,0.0,3.7,72.18,124.41,0.01,0.37,0.0,0.48,0.47,0.53,3.76,0.0,0.0,0.0,0.0,58.02,27.33,35.93,0.0,0.0,44.33,378.0858823529412
4813,4813,BSLI4_2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,47.85,0.0,0.0,0.0,0.0,0.1,0.91,0.07,73.93,21.39,18.71,12.42,22.12,2.32,0.0,0.19,5.1,14.3,3.34
4814,4814,BSLI4_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.64,54.48,0.0,0.0,0.0,0.0,0.07,0.92,0.49,75.23,0.0,26.67,16.1,21.4,1.56,0.0,0.1,2.43,29.73,7.337777777777777
4815,4815,BSLI4_2021,2.99,9.24,2.86,0.0,14.19,1.69,0.21,9.96,0.21,0.0,20.27,1.95,6.29,0.0,0.0,0.0,0.0,0.07,0.96,0.0,49.01,0.0,11.89,18.25,30.99,2.32,0.0,0.13,7.93,28.66,24.32678947368421
4816,4816,BSLI4_2022,8.0,57.47,2.36,0.0,49.41,0.85,0.13,0.46,0.14,0.0,58.97,0.25,6.11,0.0,0.0,0.0,0.0,0.05,0.98,0.0,30.36,0.0,1.73,1.48,4.75,0.23,0.0,0.15,20.22,18.59,16.005508982035927
4817,4817,BSLI4_2023,0.42,13.18,1.78,0.0,16.28,0.7,0.09,0.37,0.1,0.0,17.01,0.92,6.8,0.89,0.0,0.0,0.0,0.05,0.95,0.28,30.1,0.0,4.3,5.31,13.48,0.7,0.0,0.13,20.22,5.52,11.982111801242235
4829,4829,SULA4_2019,1.2,17.83,2.95,19.88,22.41,0.97,0.74,2.13,2.59,7.92,8.93,1.0,6.04,0.0,2.13,14.35,16.18,0.25,0.75,1.95,12.83,4.88,4.33,5.44,16.55,4.16,6.37,0.76,9.98,16.31,10.716
4830,4830,SULA4_2020,4.61,6.84,1.98,6.05,16.42,0.84,0.58,1.52,1.81,0.98,2.66,1.95,6.73,0.0,1.88,5.73,15.54,0.29,0.71,2.26,13.59,13.82,5.09,12.22,28.98,8.42,6.95,0.69,4.99,26.17,11.926897959183673
4831,4831,SULA4_2021,1.41,34.73,1.42,86.58,41.23,0.57,0.4,1.06,1.23,19.88,9.47,0.26,6.37,0.0,1.76,107.65,51.26,0.28,0.72,2.24,6.37,0.66,1.38,1.63,4.09,1.14,5.38,0.7,4.58,13.71,9.755344129554656
4832,4832,SULA4_2022,0.26,53.73,1.17,17.03,13.3,0.44,0.32,0.88,0.93,8.38,6.54,0.14,6.55,0.97,1.71,24.94,19.47,0.28,0.72,2.29,4.25,2.61,3.34,0.83,2.17,0.6,8.72,0.73,4.58,23.56,8.281829268292682
4845,4845,JHSF3_2019,2.8,11.73,1.25,5.94,6.19,5.94,0.65,7.55,0.77,6.99,7.28,0.61,5.69,0.0,0.22,1.05,1.1,0.52,0.48,2.16,48.75,99.89,95.95,50.6,10.69,5.52,10.91,0.11,1.62,50.46,3.0296969696969698
4846,4846,JHSF3_2020,1.87,8.34,1.43,6.39,6.58,4.59,0.74,6.87,0.99,7.01,7.22,0.94,5.45,0.0,0.14,0.63,0.64,0.51,0.47,1.72,69.23,71.82,69.73,54.99,17.17,8.84,13.05,0.16,13.16,42.81,5.631767068273092
4847,4847,JHSF3_2021,7.06,3.82,0.86,3.27,3.44,1.91,0.46,3.2,0.6,4.2,4.43,1.46,6.51,0.0,0.25,0.94,0.99,0.53,0.46,2.42,69.44,58.4,55.47,49.99,22.48,11.93,16.85,0.24,39.13,0.0,5.5080566801619435
4848,4848,JHSF3_2022,4.16,5.51,0.7,3.58,3.82,1.79,0.33,1.37,0.48,5.82,6.22,0.91,7.2,0.0,0.44,2.24,2.39,0.47,0.5,4.21,59.65,50.08,46.91,32.54,12.65,6.0,9.87,0.18,39.82,0.0,5.3967600000000004
4849,4849,JHSF3_2023,7.55,9.56,0.75,4.91,5.31,2.51,0.35,1.91,0.49,8.24,8.9,0.58,7.42,0.19,0.51,3.32,3.59,0.47,0.5,2.85,53.4,51.2,47.37,26.29,7.85,3.68,6.98,0.14,39.82,0.0,4.358669354838709
4860,4860,CTNM3_2019,0.0,6.12,0.34,1.05,10.78,0.18,0.08,1.56,0.13,4.97,51.22,1.83,32.61,0.0,1.31,3.98,41.04,0.23,0.58,1.16,29.29,17.58,1.71,3.01,5.61,1.3,0.84,0.43,5.3,0.0,11.082738095238096
4861,4861,CTNM3_2020,0.0,1.75,0.44,4.59,8.75,0.19,0.09,2.1,0.14,20.08,38.3,6.84,27.21,0.0,1.61,16.74,31.93,0.2,0.65,1.12,29.33,4.05,2.13,10.6,25.14,4.92,1.25,0.46,5.17,0.0,10.926930693069306
4862,4862,CTNM3_2021,0.0,3.51,0.37,1.04,1.77,0.13,0.07,2.59,0.12,5.07,8.67,2.67,25.09,0.0,1.58,4.38,7.48,0.18,0.67,0.94,31.9,12.56,7.34,3.7,10.65,1.94,5.34,0.52,3.61,0.0,11.422456140350878
4863,4863,CTNM3_2022,0.0,0.77,0.23,1.01,5.72,0.07,0.04,1.69,0.06,8.73,49.4,6.08,20.06,0.01,1.87,8.06,45.61,0.15,0.72,0.95,28.53,7.2,1.27,9.39,30.32,4.63,0.18,0.49,3.61,0.0,7.666666666666667
4864,4864,CTNM3_2023,0.0,0.57,1.01,1.13,0.75,0.17,0.07,0.24,0.1,5.76,3.84,13.8,7.84,0.0,4.56,5.12,3.41,0.07,0.86,0.49,14.02,14.98,22.47,29.57,175.93,12.81,18.67,0.43,3.61,0.0,9.160854700854701
4876,4876,BMKS3_2019,3.05,46.56,0.66,43.09,23.44,8.06,0.57,0.79,2.24,5.44,2.96,5.91,418.5,0.0,0.74,48.53,26.39,0.86,0.14,27.35,26.66,18.7,34.39,17.31,1.41,1.22,3.4,0.07,13.82,25.38,200.87495145631067
4877,4877,BMKS3_2020,2.41,32.9,0.6,34.5,82.37,5.26,0.53,0.72,2.25,10.32,24.65,7.66,418.81,0.0,0.78,44.82,107.01,0.88,0.12,31.67,31.27,15.24,6.38,15.98,1.83,1.61,0.2,0.1,1.12,20.11,178.08784210526318
4878,4878,BMKS3_2021,3.33,13.46,0.56,23.1,34.95,6.15,0.5,0.67,2.29,7.63,11.54,17.72,422.14,0.0,0.75,30.73,46.48,0.89,0.11,26.78,33.71,26.61,17.59,45.68,4.2,3.73,0.63,0.08,1.89,12.69,200.62172093023256
4879,4879,BMKS3_2022,5.66,5.47,0.71,11.99,13.73,7.76,0.62,0.8,3.41,2.33,2.66,57.72,447.39,0.0,0.84,14.31,16.4,0.87,0.13,15.38,25.23,64.74,56.52,141.77,12.9,11.24,2.13,0.08,2.51,26.73,215.86994565217393
4880,4880,BMKS3_2023,16.05,7.51,0.8,28.28,39.75,10.22,0.7,0.95,2.85,1.11,1.55,47.95,450.03,1.78,0.77,27.17,38.2,0.87,0.13,36.3,28.02,36.15,25.71,136.17,10.66,9.28,1.63,0.07,2.51,22.12,321.18578260869566
4892,4892,INEP4_2019,0.0,0.14,0.03,0.21,0.2,4.77,0.04,0.03,0.05,2.39,2.25,58.23,252.97,0.0,0.0,2.18,2.06,1.43,2.43,0.12,15.22,0.0,0.0,0.0,23.02,32.96,23.55,0.01,53.72,0.0,2.437878787878788
4893,4893,INEP4_2020,0.0,0.18,0.03,0.3,0.27,11.24,0.05,0.04,0.08,3.37,3.0,59.49,313.28,0.0,0.0,3.06,2.72,1.58,2.58,0.22,31.17,0.0,0.0,0.0,18.99,29.99,19.57,0.0,55.72,0.0,1.6839357429718875
4894,4894,INEP4_2021,0.0,0.19,0.2,0.18,0.18,10.25,0.17,0.28,0.18,0.76,0.77,7.72,7.56,0.0,0.0,0.59,0.59,0.84,1.84,0.12,35.2,0.0,0.0,0.0,102.09,85.4,339.0,0.02,18.75,0.0,10.185020242914979
4895,4895,INEP4_2022,0.0,0.52,0.11,3.0,2.24,17.07,0.14,0.17,0.15,17.75,13.22,1.93,8.85,0.0,0.0,14.34,10.68,1.23,2.23,0.09,70.22,568.99,763.86,0.0,21.84,26.81,11.05,0.01,23.07,0.0,5.528915662650602
4896,4896,INEP4_2023,0.0,0.41,0.08,1.56,1.3,16.22,0.12,0.12,0.13,11.05,9.21,8.28,40.76,0.0,0.0,9.22,7.69,1.45,2.45,0.08,81.15,0.0,0.0,0.0,20.32,29.52,15.1,0.01,23.07,0.0,3.982217741935484
4908,4908,EKTR4_2019,4.4,10.17,1.89,4.39,5.43,0.74,0.64,5.82,0.95,6.94,8.59,2.55,13.76,0.0,1.13,2.63,3.26,0.34,0.66,1.51,18.76,16.95,13.7,7.31,18.56,6.28,11.53,0.86,7.24,2.43,12.387307692307692
4909,4909,EKTR4_2020,1.34,8.83,1.75,4.4,5.5,0.77,0.56,51.27,0.85,6.69,8.37,3.06,15.39,0.0,1.03,2.59,3.24,0.32,0.68,1.03,19.42,17.39,13.9,8.66,19.85,6.38,10.24,0.74,4.01,9.79,12.886320754716982
4910,4910,EKTR4_2021,12.32,6.78,1.72,3.28,3.98,0.66,0.52,4.86,0.79,6.14,7.45,4.24,16.69,0.0,1.35,2.58,3.12,0.3,0.7,1.47,20.46,19.98,16.47,9.66,25.42,7.7,12.92,0.8,12.33,18.51,17.75967320261438
4911,4911,EKTR4_2022,22.5,6.88,2.37,3.23,3.79,0.81,0.68,13.05,0.95,5.23,6.15,5.09,14.79,0.0,1.56,2.13,2.5,0.29,0.71,1.23,26.12,25.07,21.32,11.75,34.42,9.93,17.65,0.85,7.62,21.37,25.624427480916033
4912,4912,EKTR4_2023,4.03,8.45,2.7,0.0,4.14,0.85,0.67,16.36,0.97,0.0,6.52,4.5,14.07,0.41,1.7,0.0,2.61,0.25,0.75,1.15,26.01,0.0,20.57,10.08,31.95,7.88,16.7,0.78,7.62,18.39,36.10151724137931
4923,4923,IDVL4_2019,0.0,3.67,0.17,1.68,1.46,0.6,0.02,0.14,0.06,1.56,1.35,1.17,25.2,0.0,0.0,0.0,0.0,0.13,0.83,0.02,48.39,35.76,41.12,16.35,4.6,0.58,0.0,0.04,32.17,0.0,3.9763131313131312
4924,4924,IDVL4_2020,0.0,1.22,1.16,0.0,4.71,1.89,0.07,0.59,0.16,0.0,3.84,2.18,2.31,0.0,0.0,0.0,0.0,0.06,0.94,1.26,18.91,0.0,40.19,154.6,94.38,5.67,0.0,0.04,32.17,0.0,3.0356224899598394
4939,4939,PETR3_2019,1.57,10.4,1.41,2.78,5.11,1.38,0.45,103.17,0.51,4.82,8.88,3.08,22.66,0.0,1.08,2.11,3.89,0.32,0.68,0.97,40.4,49.74,27.03,13.28,13.58,4.33,10.04,0.33,2.17,0.0,12.013737373737372
4940,4940,PETR3_2020,0.83,52.95,1.22,3.49,7.58,1.38,0.38,62.35,0.45,6.5,14.14,0.54,23.64,0.0,1.06,3.04,6.62,0.31,0.68,1.04,45.56,39.67,18.24,2.61,2.3,0.72,6.17,0.28,3.29,0.0,9.281244979919679
4941,4941,PETR3_2021,18.41,3.75,1.03,1.46,1.9,0.88,0.41,12.01,0.5,2.39,3.1,8.18,29.69,0.0,0.69,0.97,1.26,0.4,0.6,1.25,48.52,60.5,46.58,23.56,27.54,10.96,23.21,0.47,9.88,0.0,11.738340080971659
4942,4942,PETR3_2022,59.84,1.94,1.01,1.01,1.24,0.57,0.37,538.69,0.45,1.57,1.94,14.44,27.8,0.0,0.62,0.62,0.76,0.37,0.63,1.0,52.1,56.52,45.89,29.37,51.94,19.28,32.28,0.66,17.72,0.0,20.60088
